1000
1, 39.143461, 50.954466
2, 18.569909, 94.646776
3, 17.572964, 94.470252
4, 81.311533, 70.190636
5, 77.763433, 19.830905
6, 60.613721, 1.144401
7, 30.988629, 92.025608
8, 61.493268, 49.694564
9, 45.188818, 23.503956
10, 60.382217, 22.433284
11, 63.218662, 77.199598
12, 74.848099, 41.950463
13, 4.483851, 77.117105
14, 45.350879, 24.933295
15, 95.864773, 79.804591
16, 40.432128, 46.576903
17, 48.865623, 10.832012
18, 41.862135, 85.132170
19, 44.049128, 55.775067
20, 92.478770, 88.161140
21, 30.775311, 16.189184
22, 55.775924, 91.736460
23, 7.819614, 66.673074
24, 95.003579, 9.693816
25, 12.205931, 16.600384
26, 37.634179, 43.745317
27, 92.096598, 54.044270
28, 93.885616, 80.628584
29, 71.321232, 25.636439
30, 48.682773, 52.037981
31, 35.492816, 22.847066
32, 92.362681, 83.021237
33, 59.639524, 86.218387
34, 28.819669, 57.541752
35, 59.504416, 96.144636
36, 56.090671, 39.736477
37, 50.026198, 87.911070
38, 46.158131, 3.651844
39, 51.296129, 30.340554
40, 46.961129, 36.600858
41, 56.315385, 10.011992
42, 66.185546, 14.274216
43, 46.321793, 14.012964
44, 37.146873, 92.371436
45, 16.973867, 75.714514
46, 92.156360, 83.587470
47, 19.845127, 70.445073
48, 27.491824, 71.433868
49, 23.938314, 95.061607
50, 78.476900, 63.922494
51, 56.281211, 17.502415
52, 95.417859, 85.474836
53, 37.163438, 68.826651
54, 5.449915, 28.536180
55, 62.538019, 71.449370
56, 46.562105, 80.128606
57, 74.576096, 25.738143
58, 90.120595, 22.665940
59, 83.980194, 26.340746
60, 33.232640, 71.070601
61, 29.807676, 84.228106
62, 22.672188, 12.264013
63, 1.796226, 70.503920
64, 89.707866, 15.529277
65, 72.774570, 70.821387
66, 27.705284, 3.794865
67, 68.939039, 89.850605
68, 10.366941, 23.726599
69, 94.877944, 54.640663
70, 29.446224, 79.996179
71, 30.138510, 90.222470
72, 50.170393, 87.105659
73, 86.701244, 59.799727
74, 97.696417, 31.365925
75, 21.760028, 4.705720
76, 99.667950, 41.013969
77, 67.665286, 12.524511
78, 28.794325, 18.148951
79, 92.696469, 82.108718
80, 3.028014, 0.325541
81, 9.374496, 4.890566
82, 16.507467, 77.045478
83, 52.396832, 30.131373
84, 55.714728, 62.071212
85, 99.150687, 11.986018
86, 38.923414, 86.884605
87, 32.396791, 90.076268
88, 15.351168, 30.339696
89, 15.477293, 41.758442
90, 35.808701, 66.302324
91, 71.119405, 12.444242
92, 22.408235, 98.114634
93, 13.718222, 29.994191
94, 74.620415, 54.192310
95, 92.556442, 1.305766
96, 99.497478, 84.510452
97, 57.405572, 38.863924
98, 64.103733, 52.097639
99, 55.840701, 11.791759
100, 89.943684, 82.340219
101, 2.048199, 86.524823
102, 35.829353, 83.806963
103, 14.533098, 61.763061
104, 43.241879, 31.769800
105, 63.996277, 99.882863
106, 0.176978, 57.901902
107, 50.789440, 69.852004
108, 38.496921, 98.805605
109, 44.676171, 55.953093
110, 12.582927, 41.040338
111, 25.034740, 1.329056
112, 49.848149, 98.390555
113, 26.895595, 57.288360
114, 47.961991, 31.415390
115, 21.301473, 73.502695
116, 63.537292, 19.495765
117, 64.152048, 28.940061
118, 99.750483, 32.588646
119, 27.187310, 68.760980
120, 5.503017, 76.507244
121, 27.451395, 63.443718
122, 93.823920, 9.950399
123, 55.240138, 66.798372
