20000
1, 280, 0.899390
280, 1, 0.899390
1, 205, 4.150579
205, 1, 4.150579
1, 475, 4.233647
475, 1, 4.233647
1, 16, 4.563302
16, 1, 4.563302
1, 241, 4.941113
241, 1, 4.941113
1, 272, 4.996827
272, 1, 4.996827
1, 704, 5.096530
704, 1, 5.096530
1, 816, 5.534298
816, 1, 5.534298
1, 426, 5.625554
426, 1, 5.625554
1, 454, 5.643318
454, 1, 5.643318
2, 3, 1.012452
3, 2, 1.012452
2, 632, 1.516246
632, 2, 1.516246
2, 504, 2.566592
504, 2, 2.566592
2, 647, 2.810892
647, 2, 2.810892
2, 723, 3.010458
723, 2, 3.010458
2, 340, 3.441124
340, 2, 3.441124
2, 534, 3.798724
534, 2, 3.798724
2, 846, 4.116312
846, 2, 4.116312
2, 401, 4.257856
401, 2, 4.257856
2, 960, 4.375860
960, 2, 4.375860
3, 2, 1.012452
2, 3, 1.012452
3, 632, 1.469907
632, 3, 1.469907
3, 647, 2.343652
647, 3, 2.343652
3, 534, 2.829442
534, 3, 2.829442
3, 723, 3.539730
723, 3, 3.539730
3, 504, 3.577685
504, 3, 3.577685
3, 390, 3.630887
390, 3, 3.630887
3, 298, 3.815484
298, 3, 3.815484
3, 846, 3.953653
846, 3, 3.953653
3, 340, 4.443722
340, 3, 4.443722
4, 900, 0.448643
900, 4, 0.448643
4, 477, 3.907564
477, 4, 3.907564
4, 492, 4.529171
492, 4, 4.529171
4, 444, 5.543530
444, 4, 5.543530
4, 770, 6.367016
770, 4, 6.367016
4, 214, 6.456234
214, 4, 6.456234
4, 836, 6.506388
836, 4, 6.506388
4, 50, 6.879299
50, 4, 6.879299
4, 299, 7.145844
299, 4, 7.145844
4, 835, 7.469694
835, 4, 7.469694
5, 861, 2.111354
861, 5, 2.111354
5, 409, 2.502179
409, 5, 2.502179
5, 200, 3.267826
200, 5, 3.267826
5, 724, 3.416044
724, 5, 3.416044
5, 699, 4.357857
699, 5, 4.357857
5, 979, 5.021428
979, 5, 5.021428
5, 201, 5.300533
201, 5, 5.300533
5, 593, 5.496393
593, 5, 5.496393
5, 430, 5.738912
430, 5, 5.738912
5, 897, 6.159717
897, 5, 6.159717
6, 417, 1.879666
417, 6, 1.879666
6, 827, 2.261460
827, 6, 2.261460
6, 757, 3.335223
757, 6, 3.335223
6, 549, 5.742459
549, 6, 5.742459
6, 642, 6.421600
642, 6, 6.421600
6, 293, 6.683439
293, 6, 6.683439
6, 372, 6.942659
372, 6, 6.942659
6, 550, 7.743930
550, 6, 7.743930
6, 385, 8.009523
385, 6, 8.009523
6, 821, 8.024934
821, 6, 8.024934
7, 71, 1.993491
71, 7, 1.993491
7, 87, 2.404754
87, 7, 2.404754
7, 342, 2.750571
342, 7, 2.750571
7, 203, 3.557689
203, 7, 3.557689
7, 439, 3.605402
439, 7, 3.605402
7, 388, 3.889138
388, 7, 3.889138
7, 130, 5.117620
130, 7, 5.117620
7, 828, 5.259905
828, 7, 5.259905
7, 276, 5.455811
276, 7, 5.455811
7, 984, 5.877457
984, 7, 5.877457
8, 285, 1.895905
285, 8, 1.895905
8, 887, 2.386718
887, 8, 2.386718
8, 245, 3.328155
245, 8, 3.328155
8, 98, 3.548140
98, 8, 3.548140
8, 389, 3.742350
389, 8, 3.742350
8, 643, 4.210641
643, 8, 4.210641
8, 155, 5.343658
155, 8, 5.343658
8, 688, 5.707559
688, 8, 5.707559
8, 547, 5.905046
547, 8, 5.905046
8, 931, 5.914804
931, 8, 5.914804
9, 486, 1.057985
486, 9, 1.057985
9, 921, 1.327041
921, 9, 1.327041
9, 14, 1.438496
14, 9, 1.438496
9, 216, 3.230802
216, 9, 3.230802
9, 805, 4.799834
805, 9, 4.799834
9, 453, 4.958565
453, 9, 4.958565
9, 878, 5.361376
878, 9, 5.361376
9, 659, 5.419760
659, 9, 5.419760
9, 197, 5.629998
197, 9, 5.629998
9, 972, 5.791104
972, 9, 5.791104
10, 891, 2.990795
891, 10, 2.990795
10, 579, 3.453232
579, 10, 3.453232
10, 834, 3.558154
834, 10, 3.558154
10, 116, 4.310860
116, 10, 4.310860
10, 663, 4.941843
663, 10, 4.941843
10, 793, 5.059440
793, 10, 5.059440
10, 265, 5.217161
265, 10, 5.217161
10, 442, 5.292163
442, 10, 5.292163
10, 525, 5.595924
525, 10, 5.595924
10, 297, 5.661250
297, 10, 5.661250
11, 774, 1.222556
774, 11, 1.222556
11, 378, 2.613652
378, 11, 2.613652
11, 889, 3.786302
889, 11, 3.786302
11, 500, 4.012249
500, 11, 4.012249
11, 212, 4.350041
212, 11, 4.350041
11, 331, 4.530011
331, 11, 4.530011
11, 351, 5.269444
351, 11, 5.269444
11, 942, 5.733738
942, 11, 5.733738
11, 55, 5.790371
55, 11, 5.790371
11, 674, 5.876457
674, 11, 5.876457
12, 405, 0.381453
405, 12, 0.381453
12, 179, 0.645800
179, 12, 0.645800
12, 345, 1.460021
345, 12, 1.460021
12, 353, 1.798194
353, 12, 1.798194
12, 844, 2.073724
844, 12, 2.073724
12, 239, 2.522650
239, 12, 2.522650
12, 685, 4.292221
685, 12, 4.292221
12, 183, 4.351185
183, 12, 4.351185
12, 323, 4.364024
323, 12, 4.364024
12, 208, 5.086492
208, 12, 5.086492
13, 325, 1.163203
325, 13, 1.163203
13, 120, 1.187700
120, 13, 1.187700
13, 934, 2.727418
934, 13, 2.727418
13, 178, 3.124363
178, 13, 3.124363
13, 690, 3.870079
690, 13, 3.870079
13, 872, 4.596047
872, 13, 4.596047
13, 473, 5.235495
473, 13, 5.235495
13, 932, 5.758611
932, 13, 5.758611
13, 864, 6.243620
864, 13, 6.243620
13, 852, 6.416255
852, 13, 6.416255
14, 921, 0.434057
921, 14, 0.434057
14, 9, 1.438496
9, 14, 1.438496
14, 486, 2.373680
486, 14, 2.373680
14, 216, 2.587993
216, 14, 2.587993
14, 659, 4.235487
659, 14, 4.235487
14, 805, 4.432493
805, 14, 4.432493
14, 453, 4.601023
453, 14, 4.601023
14, 972, 5.518337
972, 14, 5.518337
14, 717, 6.203428
717, 14, 6.203428
14, 244, 6.364748
244, 14, 6.364748
15, 28, 2.143835
28, 15, 2.143835
15, 902, 2.288556
902, 15, 2.288556
15, 140, 2.730492
140, 15, 2.730492
15, 566, 3.261173
566, 15, 3.261173
15, 222, 3.499741
222, 15, 3.499741
15, 158, 3.722804
158, 15, 3.722804
15, 459, 3.734286
459, 15, 3.734286
15, 79, 3.917543
79, 15, 3.917543
15, 32, 4.755151
32, 15, 4.755151
15, 46, 5.297405
46, 15, 5.297405
16, 816, 1.565659
816, 16, 1.565659
16, 704, 1.602681
704, 16, 1.602681
16, 611, 2.738391
611, 16, 2.738391
16, 720, 3.408835
720, 16, 3.408835
16, 26, 3.980753
26, 16, 3.980753
16, 272, 4.324145
272, 16, 4.324145
16, 1, 4.563302
1, 16, 4.563302
16, 280, 5.004522
280, 16, 5.004522
16, 895, 6.133399
895, 16, 6.133399
16, 338, 6.392746
338, 16, 6.392746
17, 193, 1.636792
193, 17, 1.636792
17, 487, 1.768628
487, 17, 1.768628
17, 813, 1.823950
813, 17, 1.823950
17, 677, 3.346536
677, 17, 3.346536
17, 719, 3.481040
719, 17, 3.481040
17, 842, 3.715270
842, 17, 3.715270
17, 43, 4.073024
43, 17, 4.073024
17, 936, 4.209755
936, 17, 4.209755
17, 292, 4.487433
292, 17, 4.487433
17, 531, 4.946329
531, 17, 4.946329
18, 645, 0.605950
645, 18, 0.605950
18, 471, 1.535023
471, 18, 1.535023
18, 568, 1.619895
568, 18, 1.619895
18, 86, 3.421565
86, 18, 3.421565
18, 335, 3.731253
335, 18, 3.731253
18, 865, 4.144388
865, 18, 4.144388
