80
1, 13, 9.666030
13, 1, 9.666030
1, 6, 13.347874
6, 1, 13.347874
2, 11, 4.245187
11, 2, 4.245187
2, 12, 15.291385
12, 2, 15.291385
3, 17, 16.468762
17, 3, 16.468762
3, 9, 19.479013
9, 3, 19.479013
4, 6, 31.867958
6, 4, 31.867958
4, 13, 39.511586
13, 4, 39.511586
5, 8, 10.299603
8, 5, 10.299603
5, 9, 14.639046
9, 5, 14.639046
6, 13, 8.736798
13, 6, 8.736798
6, 1, 13.347874
1, 6, 13.347874
7, 10, 9.709152
10, 7, 9.709152
7, 15, 16.931826
15, 7, 16.931826
8, 5, 10.299603
5, 8, 10.299603
8, 9, 24.011098
9, 8, 24.011098
9, 5, 14.639046
5, 9, 14.639046
9, 17, 19.413419
17, 9, 19.413419
10, 7, 9.709152
7, 10, 9.709152
10, 15, 11.945926
15, 10, 11.945926
11, 2, 4.245187
2, 11, 4.245187
11, 12, 11.292521
12, 11, 11.292521
12, 16, 9.757240
16, 12, 9.757240
12, 11, 11.292521
11, 12, 11.292521
13, 6, 8.736798
6, 13, 8.736798
13, 1, 9.666030
1, 13, 9.666030
14, 19, 17.030907
19, 14, 17.030907
14, 16, 24.375785
16, 14, 24.375785
15, 10, 11.945926
10, 15, 11.945926
15, 7, 16.931826
7, 15, 16.931826
16, 12, 9.757240
12, 16, 9.757240
16, 11, 20.760759
11, 16, 20.760759
17, 13, 13.831414
13, 17, 13.831414
17, 3, 16.468762
3, 17, 16.468762
18, 15, 23.605172
15, 18, 23.605172
18, 2, 34.188314
2, 18, 34.188314
19, 14, 17.030907
14, 19, 17.030907
19, 20, 21.570015
20, 19, 21.570015
20, 19, 21.570015
19, 20, 21.570015
20, 16, 32.971560
16, 20, 32.971560
