60
1, 5, 16.925896
5, 1, 16.925896
1, 7, 17.605073
7, 1, 17.605073
1, 8, 41.084074
8, 1, 41.084074
2, 8, 16.362488
8, 2, 16.362488
2, 5, 36.375086
5, 2, 36.375086
2, 1, 41.758337
1, 2, 41.758337
3, 10, 8.582336
10, 3, 8.582336
3, 9, 11.595083
9, 3, 11.595083
3, 6, 38.424541
6, 3, 38.424541
4, 6, 7.108173
6, 4, 7.108173
4, 9, 31.060538
9, 4, 31.060538
4, 3, 41.262010
3, 4, 41.262010
5, 1, 16.925896
1, 5, 16.925896
5, 7, 34.528948
7, 5, 34.528948
5, 2, 36.375086
2, 5, 36.375086
6, 4, 7.108173
4, 6, 7.108173
6, 9, 27.381429
9, 6, 27.381429
6, 3, 38.424541
3, 6, 38.424541
7, 1, 17.605073
1, 7, 17.605073
7, 5, 34.528948
5, 7, 34.528948
7, 8, 46.360461
8, 7, 46.360461
8, 2, 16.362488
2, 8, 16.362488
8, 1, 41.084074
1, 8, 41.084074
8, 5, 42.413202
5, 8, 42.413202
9, 3, 11.595083
3, 9, 11.595083
9, 10, 19.663552
10, 9, 19.663552
9, 6, 27.381429
6, 9, 27.381429
10, 3, 8.582336
3, 10, 8.582336
10, 9, 19.663552
9, 10, 19.663552
10, 2, 46.088515
2, 10, 46.088515
